RoundID,MatchID,Team Initials,Coach Name,Line-up,Shirt Number,Player Name,Position,Event
279,2391,NED,HAPPEL Ernst (AUT),S,2,Jan POORTVLIET,Not specified,No event
279,2391,ITA,BEARZOT Enzo (ITA),S,3,Antonio CABRINI,Not specified,Y65'
279,2391,NED,HAPPEL Ernst (AUT),S,5,Ruud KROL,C,No event
279,2391,ITA,BEARZOT Enzo (ITA),S,4,Antonello CUCCUREDDU,Not specified,No event
279,2391,NED,HAPPEL Ernst (AUT),S,6,Wim JANSEN,Not specified,No event
279,2391,ITA,BEARZOT Enzo (ITA),S,5,Claudio GENTILE,Not specified,No event
279,2391,NED,HAPPEL Ernst (AUT),S,9,Arie HAAN,Not specified,Y50' G75'
279,2391,ITA,BEARZOT Enzo (ITA),S,8,Gaetano SCIREA,Not specified,No event
279,2391,NED,HAPPEL Ernst (AUT),S,10,Rene VAN DE KERKHOF,Not specified,No event
279,2391,ITA,BEARZOT Enzo (ITA),S,10,Romeo BENETTI,Not specified,Y40' O77'
279,2391,NED,HAPPEL Ernst (AUT),S,11,Willy VAN DE KERKHOF,Not specified,No event
279,2391,ITA,BEARZOT Enzo (ITA),S,14,Marco TARDELLI,Not specified,Y70'
279,2391,NED,HAPPEL Ernst (AUT),S,12,Rob RENSENBRINK,Not specified,No event
279,2391,ITA,BEARZOT Enzo (ITA),S,15,Renato ZACCARELLI,Not specified,No event
279,2391,NED,HAPPEL Ernst (AUT),S,13,Johan NEESKENS,Not specified,No event
279,2391,ITA,BEARZOT Enzo (ITA),S,16,Franco CAUSIO,Not specified,OH46'
279,2391,NED,HAPPEL Ernst (AUT),S,16,Johnny REP,Not specified,Y35' O65'
279,2391,ITA,BEARZOT Enzo (ITA),S,18,Roberto BETTEGA,Not specified,No event
279,2391,NED,HAPPEL Ernst (AUT),S,22,Ernie BRANDTS,Not specified,W18' G50'
279,2391,ITA,BEARZOT Enzo (ITA),S,21,Paolo ROSSI,Not specified,No event
279,2391,NED,HAPPEL Ernst (AUT),N,8,Jan JONGBLOED,GK,I21'
279,2391,ITA,BEARZOT Enzo (ITA),N,12,Paolo CONTI,GK,No event
279,2391,NED,HAPPEL Ernst (AUT),N,19,Pim DOESBURG,GK,No event
279,2391,ITA,BEARZOT Enzo (ITA),N,22,Ivano BORDON,GK,No event
279,2391,NED,HAPPEL Ernst (AUT),N,3,Dirk SCHOENAKER,Not specified,No event
279,2391,ITA,BEARZOT Enzo (ITA),N,2,Mauro BELLUGI,Not specified,No event
279,2391,NED,HAPPEL Ernst (AUT),N,4,Adri VAN KRAAY,Not specified,I65'
279,2391,ITA,BEARZOT Enzo (ITA),N,6,Aldo MALDERA,Not specified,No event
279,2391,NED,HAPPEL Ernst (AUT),N,7,Pieter WILDSCHUT,Not specified,No event
279,2391,ITA,BEARZOT Enzo (ITA),N,7,Lionello MANFREDONIA,Not specified,No event
279,2391,NED,HAPPEL Ernst (AUT),N,14,Johan BOSKAMP,Not specified,No event
279,2391,ITA,BEARZOT Enzo (ITA),N,9,Giancarlo ANTOGNONI,Not specified,No event
279,2391,NED,HAPPEL Ernst (AUT),N,15,Hugo HOVENKAMP,Not specified,No event
279,2391,ITA,BEARZOT Enzo (ITA),N,11,Eraldo PECCI,Not specified,No event
279,2391,NED,HAPPEL Ernst (AUT),N,17,Wim RIJSBERGEN,Not specified,No event
279,2391,ITA,BEARZOT Enzo (ITA),N,13,Patrizio SALA,Not specified,No event
279,2391,NED,HAPPEL Ernst (AUT),N,18,Dick NANNINGA,Not specified,No event
279,2391,ITA,BEARZOT Enzo (ITA),N,17,Claudio SALA,Not specified,IH46'
279,2391,NED,HAPPEL Ernst (AUT),N,20,Wim SUURBIER,Not specified,No event
279,2391,ITA,BEARZOT Enzo (ITA),N,19,Francesco GRAZIANI,Not specified,I77'
279,2391,NED,HAPPEL Ernst (AUT),N,21,Harry LUBSE,Not specified,No event
279,2391,ITA,BEARZOT Enzo (ITA),N,20,Paolo PULICI,Not specified,No event
279,2217,AUT,SENEKOWITSCH Helmut (AUT),S,1,Friedl KONCILIA,GK,No event
279,2217,FRG,SCHOEN Helmut (FRG),S,1,Sepp MAIER,GK,No event
279,2217,AUT,SENEKOWITSCH Helmut (AUT),S,2,Robert SARA,C,Y1'
279,2217,FRG,SCHOEN Helmut (FRG),S,2,Berti VOGTS,C,W59'
279,2217,AUT,SENEKOWITSCH Helmut (AUT),S,3,Erich OBERMAYER,Not specified,No event
279,2217,FRG,SCHOEN Helmut (FRG),S,3,Bernd DIETZ,Not specified,No event
279,2217,AUT,SENEKOWITSCH Helmut (AUT),S,5,Bruno PEZZEY,Not specified,No event
279,2217,FRG,SCHOEN Helmut (FRG),S,4,Rolf RUESSMANN,Not specified,No event
279,2217,AUT,SENEKOWITSCH Helmut (AUT),S,7,Josef HICKERSBERGER,Not specified,No event
279,2217,FRG,SCHOEN Helmut (FRG),S,5,Manfred KALTZ,Not specified,No event
279,2217,AUT,SENEKOWITSCH Helmut (AUT),S,8,Herbert PROHASKA,Not specified,Y1'
279,2217,FRG,SCHOEN Helmut (FRG),S,6,Rainer BONHOF,Not specified,No event
279,2217,AUT,SENEKOWITSCH Helmut (AUT),S,9,Hans KRANKL,Not specified,G66' G87'
279,2217,FRG,SCHOEN Helmut (FRG),S,7,Ruediger ABRAMCZIK,Not specified,Y1'
279,2217,AUT,SENEKOWITSCH Helmut (AUT),S,10,Wilhelm KREUZ,Not specified,No event
279,2217,FRG,SCHOEN Helmut (FRG),S,11,Karl-Heinz RUMMENIGGE,Not specified,G19'
279,2217,AUT,SENEKOWITSCH Helmut (AUT),S,12,Eduard KRIEGER,Not specified,No event
279,2217,FRG,SCHOEN Helmut (FRG),S,14,Dieter MUELLER,Not specified,O60'
279,2217,AUT,SENEKOWITSCH Helmut (AUT),S,14,Heinrich STRASSER,Not specified,No event
279,2217,FRG,SCHOEN Helmut (FRG),S,15,Erich BEER,Not specified,OH46'
279,2217,AUT,SENEKOWITSCH Helmut (AUT),S,18,Walter SCHACHNER,Not specified,O71'
279,2217,FRG,SCHOEN Helmut (FRG),S,17,Bernd HOELZENBEIN,Not specified,G68'
279,2217,AUT,SENEKOWITSCH Helmut (AUT),N,21,Erwin FUCHSBICHLER,GK,No event
279,2217,FRG,SCHOEN Helmut (FRG),N,21,Rudi KARGUS,GK,No event
279,2217,AUT,SENEKOWITSCH Helmut (AUT),N,22,Hubert BAUMGARTNER,GK,No event
279,2217,FRG,SCHOEN Helmut (FRG),N,22,Dieter BURDENSKI,GK,No event
279,2217,AUT,SENEKOWITSCH Helmut (AUT),N,4,Gerhard BREITENBERGER,Not specified,No event
279,2217,FRG,SCHOEN Helmut (FRG),N,8,Herbert ZIMMERMANN,Not specified,No event
279,2217,AUT,SENEKOWITSCH Helmut (AUT),N,6,Roland HATTENBERGER,Not specified,No event
279,2217,FRG,SCHOEN Helmut (FRG),N,9,Klaus FISCHER,Not specified,I60'
279,2217,AUT,SENEKOWITSCH Helmut (AUT),N,11,Kurt JARA,Not specified,No event
279,2217,FRG,SCHOEN Helmut (FRG),N,10,Heinz FLOHE,Not specified,No event
279,2217,AUT,SENEKOWITSCH Helmut (AUT),N,13,Gunter HAPPICH,Not specified,No event
279,2217,FRG,SCHOEN Helmut (FRG),N,12,Hans Georg SCHWARZENBECK,Not specified,No event
279,2217,AUT,SENEKOWITSCH Helmut (AUT),N,15,Heribert WEBER,Not specified,No event
279,2217,FRG,SCHOEN Helmut (FRG),N,13,Harald KONOPKA,Not specified,No event
279,2217,AUT,SENEKOWITSCH Helmut (AUT),N,16,Peter PERSIDIS,Not specified,No event
279,2217,FRG,SCHOEN Helmut (FRG),N,16,Bernd CULLMANN,Not specified,No event
279,2217,AUT,SENEKOWITSCH Helmut (AUT),N,17,Franz OBERACHER,Not specified,I71'
279,2217,FRG,SCHOEN Helmut (FRG),N,18,Gerd ZEWE,Not specified,No event
279,2217,AUT,SENEKOWITSCH Helmut (AUT),N,19,Hans PIRKNER,Not specified,No event
279,2217,FRG,SCHOEN Helmut (FRG),N,19,Ronald WORM,Not specified,No event
279,2217,AUT,SENEKOWITSCH Helmut (AUT),N,20,Ernst BAUMEISTER,Not specified,No event
279,2217,FRG,SCHOEN Helmut (FRG),N,20,Hansi MUELLER,Not specified,IH46'
279,2252,BRA,COUTINHO Claudio (BRA),S,1,LEAO,GKC,No event
279,2252,POL,GMOCH Jacek (POL),S,21,Zygmunt KUKLA,GK,No event
279,2252,BRA,COUTINHO Claudio (BRA),S,2,TONINHO,Not specified,No event
279,2252,POL,GMOCH Jacek (POL),S,3,Henryk MACULEWICZ,Not specified,No event
279,2252,BRA,COUTINHO Claudio (BRA),S,3,OSCAR,Not specified,No event
279,2252,POL,GMOCH Jacek (POL),S,4,Antoni SZYMANOWSKI,Not specified,No event
279,2252,BRA,COUTINHO Claudio (BRA),S,4,AMARAL,Not specified,No event
279,2252,POL,GMOCH Jacek (POL),S,5,Adam NAWALKA,Not specified,No event
279,2252,BRA,COUTINHO Claudio (BRA),S,5,TONINHO CEREZO,Not specified,Y53' O77'
279,2252,POL,GMOCH Jacek (POL),S,6,Jerzy GORGON,Not specified,No event
279,2252,BRA,COUTINHO Claudio (BRA),S,8,ZICO,Not specified,O7'
279,2252,POL,GMOCH Jacek (POL),S,8,Henryk KASPERCZAK,Not specified,O64'
279,2252,BRA,COUTINHO Claudio (BRA),S,11,DIRCEU,Not specified,No event
279,2252,POL,GMOCH Jacek (POL),S,9,Wladyslaw ZMUDA,Not specified,No event
279,2252,BRA,COUTINHO Claudio (BRA),S,13,NELINHO,Not specified,G12'
279,2252,POL,GMOCH Jacek (POL),S,12,Kazimierz DEYNA,C,No event
279,2252,BRA,COUTINHO Claudio (BRA),S,17,BATISTA,Not specified,No event
279,2252,POL,GMOCH Jacek (POL),S,16,Grzegorz LATO,Not specified,G45'
279,2252,BRA,COUTINHO Claudio (BRA),S,18,GIL,Not specified,No event
279,2252,POL,GMOCH Jacek (POL),S,17,Andrzej SZARMACH,Not specified,No event
279,2252,BRA,COUTINHO Claudio (BRA),S,20,ROBERTO DINAMITE,Not specified,G57' G63'
279,2252,POL,GMOCH Jacek (POL),S,18,Zbigniew BONIEK,Not specified,No event
279,2252,BRA,COUTINHO Claudio (BRA),N,6,EDINHO,Not specified,No event
279,2252,POL,GMOCH Jacek (POL),N,1,Jan TOMASZEWSKI,Not specified,No event
279,2252,BRA,COUTINHO Claudio (BRA),N,7,ZE SERGIO,Not specified,No event
279,2252,POL,GMOCH Jacek (POL),N,2,Wlodzimierz MAZUR,Not specified,No event
279,2252,BRA,COUTINHO Claudio (BRA),N,9,REINALDO,Not specified,No event
279,2252,POL,GMOCH Jacek (POL),N,7,Andrzej IWAN,Not specified,No event
279,2252,BRA,COUTINHO Claudio (BRA),N,10,RIVELINO,Not specified,I77'
279,2252,POL,GMOCH Jacek (POL),N,10,Wojciech RUDY,Not specified,No event
279,2252,BRA,COUTINHO Claudio (BRA),N,12,CARLOS,Not specified,No event
279,2252,POL,GMOCH Jacek (POL),N,11,Bohdan MASZTALER,Not specified,No event
279,2252,BRA,COUTINHO Claudio (BRA),N,14,ABEL,Not specified,No event
279,2252,POL,GMOCH Jacek (POL),N,13,Janusz KUPCEWICZ,Not specified,No event
279,2252,BRA,COUTINHO Claudio (BRA),N,15,POLOZZI,Not specified,No event
279,2252,POL,GMOCH Jacek (POL),N,14,Miroslav JUSTEK,Not specified,No event
279,2252,BRA,COUTINHO Claudio (BRA),N,16,RODRIGUES NETO,Not specified,No event
279,2252,POL,GMOCH Jacek (POL),N,15,Marek KUSTO,Not specified,No event
279,2252,BRA,COUTINHO Claudio (BRA),N,19,JORGE MENDONCA,Not specified,I7' Y50'
279,2252,POL,GMOCH Jacek (POL),N,19,Wlodzimierz LUBANSKI,Not specified,I64'
279,2252,BRA,COUTINHO Claudio (BRA),N,21,CHICAO,Not specified,No event
279,2252,POL,GMOCH Jacek (POL),N,20,Roman WOJCICKI,Not specified,No event
279,2252,BRA,COUTINHO Claudio (BRA),N,22,WALDIR PERES,Not specified,No event
279,2252,POL,GMOCH Jacek (POL),N,22,Zdzislaw KOSTRZEWA,Not specified,No event
279,2201,ARG,MENOTTI Cesar Luis (ARG),S,5,Ubaldo FILLOL,GK,No event
279,2201,PER,CALDERON Marcos (PER),S,21,Ramon QUIROGA,GK,No event
279,2201,ARG,MENOTTI Cesar Luis (ARG),S,4,Daniel BERTONI,Not specified,O64'
279,2201,PER,CALDERON Marcos (PER),S,2,Jaime DUARTE,Not specified,No event
279,2201,ARG,MENOTTI Cesar Luis (ARG),S,6,Americo GALLEGO,Not specified,O85'
279,2201,PER,CALDERON Marcos (PER),S,3,Rodolfo MANZO,Not specified,No event
279,2201,ARG,MENOTTI Cesar Luis (ARG),S,7,Luis GALVAN,Not specified,No event
279,2201,PER,CALDERON Marcos (PER),S,4,Hector CHUMPITAZ,C,No event
279,2201,ARG,MENOTTI Cesar Luis (ARG),S,10,Mario KEMPES,Not specified,G21' G48'
279,2201,PER,CALDERON Marcos (PER),S,6,Jose VELASQUEZ,Not specified,Y1' O51'
279,2201,ARG,MENOTTI Cesar Luis (ARG),S,12,Omar LARROSA,Not specified,No event
279,2201,PER,CALDERON Marcos (PER),S,7,Juan MUNANTE,Not specified,No event
279,2201,ARG,MENOTTI Cesar Luis (ARG),S,14,Leopoldo LUQUE,Not specified,G50' G72'
279,2201,PER,CALDERON Marcos (PER),S,8,Cesar CUETO,Not specified,No event
279,2201,ARG,MENOTTI Cesar Luis (ARG),S,15,Jorge OLGUIN,Not specified,No event
279,2201,PER,CALDERON Marcos (PER),S,10,Teofilo CUBILLAS,Not specified,No event
279,2201,ARG,MENOTTI Cesar Luis (ARG),S,16,Oscar ORTIZ,Not specified,No event
279,2201,PER,CALDERON Marcos (PER),S,11,Juan Carlos OBLITAS,Not specified,No event
279,2201,ARG,MENOTTI Cesar Luis (ARG),S,19,Daniel PASSARELLA,C,No event
279,2201,PER,CALDERON Marcos (PER),S,17,Alfredo QUESADA,Not specified,Y1'
279,2201,ARG,MENOTTI Cesar Luis (ARG),S,20,Alberto TARANTINI,Not specified,G43'
279,2201,PER,CALDERON Marcos (PER),S,22,Roberto ROJAS,Not specified,No event
279,2201,ARG,MENOTTI Cesar Luis (ARG),N,1,Norberto ALONSO,Not specified,No event
279,2201,PER,CALDERON Marcos (PER),N,1,Ottorino SARTOR,Not specified,No event
279,2201,ARG,MENOTTI Cesar Luis (ARG),N,2,Osvaldo ARDILES,Not specified,No event
279,2201,PER,CALDERON Marcos (PER),N,5,Ruben DIAZ,Not specified,No event
279,2201,ARG,MENOTTI Cesar Luis (ARG),N,3,Hector BALEY,Not specified,No event
279,2201,PER,CALDERON Marcos (PER),N,9,Percy ROJAS,Not specified,No event
279,2201,ARG,MENOTTI Cesar Luis (ARG),N,8,Ruben GALVAN,Not specified,No event
279,2201,PER,CALDERON Marcos (PER),N,12,Roberto MOSQUERA,Not specified,No event
279,2201,ARG,MENOTTI Cesar Luis (ARG),N,9,Rene HOUSEMAN,Not specified,I64' G67'
279,2201,PER,CALDERON Marcos (PER),N,13,Juan CACERES,Not specified,No event
279,2201,ARG,MENOTTI Cesar Luis (ARG),N,11,Daniel KILLER,Not specified,No event
279,2201,PER,CALDERON Marcos (PER),N,14,Jose NAVARRO,Not specified,No event
279,2201,ARG,MENOTTI Cesar Luis (ARG),N,13,Ricardo LA VOLPE,Not specified,No event
279,2201,PER,CALDERON Marcos (PER),N,15,German LEGUIA,Not specified,No event
279,2201,ARG,MENOTTI Cesar Luis (ARG),N,17,Miguel OVIEDO,Not specified,I85'
279,2201,PER,CALDERON Marcos (PER),N,16,Raul GORRITI,Not specified,I51'
279,2201,ARG,MENOTTI Cesar Luis (ARG),N,18,Ruben PAGNANINI,Not specified,No event
279,2201,PER,CALDERON Marcos (PER),N,18,Ernesto LABARTHE,Not specified,No event
279,2201,ARG,MENOTTI Cesar Luis (ARG),N,21,Jose VALENCIA,Not specified,No event
279,2201,PER,CALDERON Marcos (PER),N,19,Guillermo LA ROSA,Not specified,No event
279,2201,ARG,MENOTTI Cesar Luis (ARG),N,22,Ricardo VILLA,Not specified,No event
279,2201,PER,CALDERON Marcos (PER),N,20,Hugo SOTIL,Not specified,No event
280,2247,BRA,COUTINHO Claudio (BRA),S,1,LEAO,GKC,No event
280,2247,ITA,BEARZOT Enzo (ITA),S,1,Dino ZOFF,GKC,No event
280,2247,BRA,COUTINHO Claudio (BRA),S,3,OSCAR,Not specified,No event
280,2247,ITA,BEARZOT Enzo (ITA),S,3,Antonio CABRINI,Not specified,No event
280,2247,BRA,COUTINHO Claudio (BRA),S,4,AMARAL,Not specified,No event
280,2247,ITA,BEARZOT Enzo (ITA),S,4,Antonello CUCCUREDDU,Not specified,No event
280,2247,BRA,COUTINHO Claudio (BRA),S,5,TONINHO CEREZO,Not specified,O64'
280,2247,ITA,BEARZOT Enzo (ITA),S,5,Claudio GENTILE,Not specified,Y72'
280,2247,BRA,COUTINHO Claudio (BRA),S,11,DIRCEU,Not specified,G72'
280,2247,ITA,BEARZOT Enzo (ITA),S,6,Aldo MALDERA,Not specified,No event
280,2247,BRA,COUTINHO Claudio (BRA),S,13,NELINHO,Not specified,Y35' G64'
280,2247,ITA,BEARZOT Enzo (ITA),S,8,Gaetano SCIREA,Not specified,No event
280,2247,BRA,COUTINHO Claudio (BRA),S,16,RODRIGUES NETO,Not specified,No event
280,2247,ITA,BEARZOT Enzo (ITA),S,9,Giancarlo ANTOGNONI,Not specified,O78'
280,2247,BRA,COUTINHO Claudio (BRA),S,17,BATISTA,Not specified,Y44'
280,2247,ITA,BEARZOT Enzo (ITA),S,13,Patrizio SALA,Not specified,No event
280,2247,BRA,COUTINHO Claudio (BRA),S,18,GIL,Not specified,OH46'
280,2247,ITA,BEARZOT Enzo (ITA),S,16,Franco CAUSIO,Not specified,G38'
280,2247,BRA,COUTINHO Claudio (BRA),S,19,JORGE MENDONCA,Not specified,No event
280,2247,ITA,BEARZOT Enzo (ITA),S,18,Roberto BETTEGA,Not specified,No event
280,2247,BRA,COUTINHO Claudio (BRA),S,20,ROBERTO DINAMITE,Not specified,No event
280,2247,ITA,BEARZOT Enzo (ITA),S,21,Paolo ROSSI,Not specified,No event
280,2247,BRA,COUTINHO Claudio (BRA),N,2,TONINHO,Not specified,No event
280,2247,ITA,BEARZOT Enzo (ITA),N,2,Mauro BELLUGI,Not specified,No event
280,2247,BRA,COUTINHO Claudio (BRA),N,6,EDINHO,Not specified,No event
280,2247,ITA,BEARZOT Enzo (ITA),N,7,Lionello MANFREDONIA,Not specified,No event
280,2247,BRA,COUTINHO Claudio (BRA),N,7,ZE SERGIO,Not specified,No event
280,2247,ITA,BEARZOT Enzo (ITA),N,10,Romeo BENETTI,Not specified,No event
280,2247,BRA,COUTINHO Claudio (BRA),N,8,ZICO,Not specified,No event
280,2247,ITA,BEARZOT Enzo (ITA),N,11,Eraldo PECCI,Not specified,No event
280,2247,BRA,COUTINHO Claudio (BRA),N,9,REINALDO,Not specified,IH46'
280,2247,ITA,BEARZOT Enzo (ITA),N,12,Paolo CONTI,Not specified,No event
280,2247,BRA,COUTINHO Claudio (BRA),N,10,RIVELINO,Not specified,I64'
280,2247,ITA,BEARZOT Enzo (ITA),N,14,Marco TARDELLI,Not specified,No event
280,2247,BRA,COUTINHO Claudio (BRA),N,12,CARLOS,Not specified,No event
280,2247,ITA,BEARZOT Enzo (ITA),N,15,Renato ZACCARELLI,Not specified,No event
280,2247,BRA,COUTINHO Claudio (BRA),N,14,ABEL,Not specified,No event
280,2247,ITA,BEARZOT Enzo (ITA),N,17,Claudio SALA,Not specified,I78'
280,2247,BRA,COUTINHO Claudio (BRA),N,15,POLOZZI,Not specified,No event
280,2247,ITA,BEARZOT Enzo (ITA),N,19,Francesco GRAZIANI,Not specified,No event
280,2247,BRA,COUTINHO Claudio (BRA),N,21,CHICAO,Not specified,No event
280,2247,ITA,BEARZOT Enzo (ITA),N,20,Paolo PULICI,Not specified,No event
280,2247,BRA,COUTINHO Claudio (BRA),N,22,WALDIR PERES,Not specified,No event
280,2247,ITA,BEARZOT Enzo (ITA),N,22,Ivano BORDON,Not specified,No event
639,2198,ARG,MENOTTI Cesar Luis (ARG),S,5,Ubaldo FILLOL,GK,No event
639,2198,NED,HAPPEL Ernst (AUT),S,8,Jan JONGBLOED,GK,No event
639,2198,ARG,MENOTTI Cesar Luis (ARG),S,2,Osvaldo ARDILES,Not specified,Y40' O65'
639,2198,NED,HAPPEL Ernst (AUT),S,2,Jan POORTVLIET,Not specified,No event
639,2198,ARG,MENOTTI Cesar Luis (ARG),S,4,Daniel BERTONI,Not specified,G115'
639,2198,NED,HAPPEL Ernst (AUT),S,5,Ruud KROL,C,Y15'
639,2198,ARG,MENOTTI Cesar Luis (ARG),S,6,Americo GALLEGO,Not specified,No event
639,2198,NED,HAPPEL Ernst (AUT),S,6,Wim JANSEN,Not specified,O72'
639,2198,ARG,MENOTTI Cesar Luis (ARG),S,7,Luis GALVAN,Not specified,No event
639,2198,NED,HAPPEL Ernst (AUT),S,9,Arie HAAN,Not specified,No event
639,2198,ARG,MENOTTI Cesar Luis (ARG),S,10,Mario KEMPES,Not specified,G38' G105'
639,2198,NED,HAPPEL Ernst (AUT),S,10,Rene VAN DE KERKHOF,Not specified,No event
639,2198,ARG,MENOTTI Cesar Luis (ARG),S,14,Leopoldo LUQUE,Not specified,No event
639,2198,NED,HAPPEL Ernst (AUT),S,11,Willy VAN DE KERKHOF,Not specified,No event
639,2198,ARG,MENOTTI Cesar Luis (ARG),S,15,Jorge OLGUIN,Not specified,No event
639,2198,NED,HAPPEL Ernst (AUT),S,12,Rob RENSENBRINK,Not specified,No event
639,2198,ARG,MENOTTI Cesar Luis (ARG),S,16,Oscar ORTIZ,Not specified,O74'
639,2198,NED,HAPPEL Ernst (AUT),S,13,Johan NEESKENS,Not specified,Y96'
639,2198,ARG,MENOTTI Cesar Luis (ARG),S,19,Daniel PASSARELLA,C,No event
639,2198,NED,HAPPEL Ernst (AUT),S,16,Johnny REP,Not specified,O59'
639,2198,ARG,MENOTTI Cesar Luis (ARG),S,20,Alberto TARANTINI,Not specified,No event
639,2198,NED,HAPPEL Ernst (AUT),S,22,Ernie BRANDTS,Not specified,No event
639,2198,ARG,MENOTTI Cesar Luis (ARG),N,1,Norberto ALONSO,Not specified,No event
639,2198,NED,HAPPEL Ernst (AUT),N,1,Piet SCHRIJVERS,Not specified,No event
639,2198,ARG,MENOTTI Cesar Luis (ARG),N,3,Hector BALEY,Not specified,No event
639,2198,NED,HAPPEL Ernst (AUT),N,3,Dirk SCHOENAKER,Not specified,No event
639,2198,ARG,MENOTTI Cesar Luis (ARG),N,8,Ruben GALVAN,Not specified,No event
639,2198,NED,HAPPEL Ernst (AUT),N,4,Adri VAN KRAAY,Not specified,No event
639,2198,ARG,MENOTTI Cesar Luis (ARG),N,9,Rene HOUSEMAN,Not specified,I74'
639,2198,NED,HAPPEL Ernst (AUT),N,7,Pieter WILDSCHUT,Not specified,No event
639,2198,ARG,MENOTTI Cesar Luis (ARG),N,11,Daniel KILLER,Not specified,No event
639,2198,NED,HAPPEL Ernst (AUT),N,14,Johan BOSKAMP,Not specified,No event
639,2198,ARG,MENOTTI Cesar Luis (ARG),N,12,Omar LARROSA,Not specified,I65' Y93'
639,2198,NED,HAPPEL Ernst (AUT),N,15,Hugo HOVENKAMP,Not specified,No event
639,2198,ARG,MENOTTI Cesar Luis (ARG),N,13,Ricardo LA VOLPE,Not specified,No event
639,2198,NED,HAPPEL Ernst (AUT),N,17,Wim RIJSBERGEN,Not specified,No event
639,2198,ARG,MENOTTI Cesar Luis (ARG),N,17,Miguel OVIEDO,Not specified,No event
639,2198,NED,HAPPEL Ernst (AUT),N,18,Dick NANNINGA,Not specified,I59' G82'
639,2198,ARG,MENOTTI Cesar Luis (ARG),N,18,Ruben PAGNANINI,Not specified,No event
639,2198,NED,HAPPEL Ernst (AUT),N,19,Pim DOESBURG,Not specified,No event
639,2198,ARG,MENOTTI Cesar Luis (ARG),N,21,Jose VALENCIA,Not specified,No event
639,2198,NED,HAPPEL Ernst (AUT),N,20,Wim SUURBIER,Not specified,I72' Y94'
639,2198,ARG,MENOTTI Cesar Luis (ARG),N,22,Ricardo VILLA,Not specified,No event
639,2198,NED,HAPPEL Ernst (AUT),N,21,Harry LUBSE,Not specified,No event
293,749,ARG,MENOTTI Cesar Luis (ARG),S,7,Ubaldo FILLOL,GK,No event
293,749,BEL,THYS Guy (BEL),S,1,Jean Marie PFAFF,GK,No event
293,749,ARG,MENOTTI Cesar Luis (ARG),S,1,Osvaldo ARDILES,Not specified,No event
293,749,BEL,THYS Guy (BEL),S,2,Eric GERETS,C,No event
293,749,ARG,MENOTTI Cesar Luis (ARG),S,4,Daniel BERTONI,Not specified,Y55'
293,749,BEL,THYS Guy (BEL),S,3,Luc MILLECAMPS,Not specified,Y50'
293,749,ARG,MENOTTI Cesar Luis (ARG),S,6,Ramon DIAZ,Not specified,O63'
293,749,BEL,THYS Guy (BEL),S,6,Frank VERCAUTEREN,Not specified,No event
293,749,ARG,MENOTTI Cesar Luis (ARG),S,8,Luis GALVAN,Not specified,No event
293,749,BEL,THYS Guy (BEL),S,9,Erwin VANDENBERGH,Not specified,G62'
293,749,ARG,MENOTTI Cesar Luis (ARG),S,9,Americo GALLEGO,Not specified,No event
293,749,BEL,THYS Guy (BEL),S,10,Ludo COECK,Not specified,No event
293,749,ARG,MENOTTI Cesar Luis (ARG),S,10,Diego MARADONA,Not specified,No event
293,749,BEL,THYS Guy (BEL),S,11,Jan CEULEMANS,Not specified,No event
293,749,ARG,MENOTTI Cesar Luis (ARG),S,11,Mario KEMPES,Not specified,No event
293,749,BEL,THYS Guy (BEL),S,14,Marc BAECKE,Not specified,No event
293,749,ARG,MENOTTI Cesar Luis (ARG),S,14,Jorge OLGUIN,Not specified,No event
293,749,BEL,THYS Guy (BEL),S,15,Maurits DE SCHRIJVER,Not specified,No event
293,749,ARG,MENOTTI Cesar Luis (ARG),S,15,Daniel PASSARELLA,C,No event
293,749,BEL,THYS Guy (BEL),S,20,Guy VANDERSMISSEN,Not specified,No event
293,749,ARG,MENOTTI Cesar Luis (ARG),S,18,Alberto TARANTINI,Not specified,No event
293,749,BEL,THYS Guy (BEL),S,21,Alex CZERNIATYNSKI,Not specified,No event
293,749,ARG,MENOTTI Cesar Luis (ARG),N,2,Hector BALEY,Not specified,No event
293,749,BEL,THYS Guy (BEL),N,4,Walter MEEUWS,Not specified,No event
293,749,ARG,MENOTTI Cesar Luis (ARG),N,3,Juan BARBAS,Not specified,No event
293,749,BEL,THYS Guy (BEL),N,5,Michel RENQUIN,Not specified,No event
293,749,ARG,MENOTTI Cesar Luis (ARG),N,5,Gabriel CALDERON,Not specified,No event
293,749,BEL,THYS Guy (BEL),N,7,Rene VANDEREYCKEN,Not specified,No event
293,749,ARG,MENOTTI Cesar Luis (ARG),N,12,Patricio HERNANDEZ,Not specified,No event
293,749,BEL,THYS Guy (BEL),N,8,Wilfried VAN MOER,Not specified,No event
293,749,ARG,MENOTTI Cesar Luis (ARG),N,13,Julio OLARTICOECHEA,Not specified,No event
293,749,BEL,THYS Guy (BEL),N,12,Theo CUSTERS,Not specified,No event
293,749,ARG,MENOTTI Cesar Luis (ARG),N,16,Nery PUMPIDO,Not specified,No event
293,749,BEL,THYS Guy (BEL),N,16,Gerard PLESSERS,Not specified,No event
293,749,ARG,MENOTTI Cesar Luis (ARG),N,17,Santiago SANTAMARIA,Not specified,No event
293,749,BEL,THYS Guy (BEL),N,17,Rene VERHEYEN,Not specified,No event
